Plant ID,Plant name,year,tech,cap_for_prod,util_for_prod,is_operating,production_t,ef_tco2_per_t,emissions_tco2
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2020,BF-BOF,3600.0,639.2499467291711,True,2301299.808225016,2.1,4832729.597272534
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2021,BF-BOF,3600.0,627.2723397258271,True,2258180.4230129775,2.1,4742178.888327253
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2022,BF-BOF,3600.0,620.225491881801,True,2232811.7707744837,2.1,4688904.718626416
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2023,BF-BOF,3600.0,628.4855485585821,True,2262547.9748108955,2.1,4751350.747102881
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2024,BF-BOF,3600.0,635.355674598231,True,2287280.4285536315,2.1,4803288.899962626
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2025,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2026,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2027,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2028,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2029,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2030,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2020,BF-BOF,3600.0,639.2499467291711,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2021,BF-BOF,3600.0,627.2723397258271,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2022,BF-BOF,3600.0,620.225491881801,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2023,BF-BOF,3600.0,628.4855485585821,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2024,BF-BOF,3600.0,635.355674598231,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2025,BF-BOF,3600.0,,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2026,BF-BOF,3600.0,,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2027,BF-BOF,3600.0,,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2028,BF-BOF,3600.0,,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2029,BF-BOF,3600.0,,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2030,BF-BOF,3600.0,,False,0.0,2.1,0.0
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2020,BF-BOF,3600.0,639.2499467291711,True,2301299.808225016,2.1,4832729.597272534
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2021,BF-BOF,3600.0,627.2723397258271,True,2258180.4230129775,2.1,4742178.888327253
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2022,BF-BOF,3600.0,620.225491881801,True,2232811.7707744837,2.1,4688904.718626416
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2023,BF-BOF,3600.0,628.4855485585821,True,2262547.9748108955,2.1,4751350.747102881
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2024,BF-BOF,3600.0,635.355674598231,True,2287280.4285536315,2.1,4803288.899962626
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2025,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2026,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2027,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2028,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2029,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2030,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2020,BF-BOF,3600.0,639.2499467291711,True,2301299.808225016,2.1,4832729.597272534
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2021,BF-BOF,3600.0,627.2723397258271,True,2258180.4230129775,2.1,4742178.888327253
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2022,BF-BOF,3600.0,620.225491881801,True,2232811.7707744837,2.1,4688904.718626416
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2023,BF-BOF,3600.0,628.4855485585821,True,2262547.9748108955,2.1,4751350.747102881
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2024,BF-BOF,3600.0,635.355674598231,True,2287280.4285536315,2.1,4803288.899962626
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2025,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2026,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2027,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2028,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2029,BF-BOF,3600.0,,True,,2.1,
P100000120163,Angang Group Xinyang Iron and Steel Co Ltd,2030,BF-BOF,3600.0,,True,,2.1,
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2020,EAF,1900.0,639.2499467291711,True,1214574.8987854251,0.4,485829.95951417007
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2021,EAF,1900.0,627.2723397258271,True,1191817.4454790715,0.4,476726.9781916286
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2022,EAF,1900.0,620.225491881801,True,1178428.4345754217,0.4,471371.37383016874
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2023,EAF,1900.0,628.4855485585821,True,1194122.542261306,0.4,477649.01690452243
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2024,EAF,1900.0,635.355674598231,True,1207175.7817366389,0.4,482870.31269465556
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2025,EAF,1900.0,,True,,0.4,
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2026,EAF,1900.0,,True,,0.4,
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2027,EAF,1900.0,,True,,0.4,
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2028,EAF,1900.0,,True,,0.4,
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2029,EAF,1900.0,,True,,0.4,
P100000120089,Angang Lianzhong Stainless Steel Co Ltd,2030,EAF,1900.0,,True,,0.4,
P100000120219,Angang Steel Co Ltd,2020,BF-BOF,20650.0,639.2499467291711,True,13200511.399957385,2.1,27721073.93991051
P100000120219,Angang Steel Co Ltd,2021,BF-BOF,20650.0,627.2723397258271,True,12953173.81533833,2.1,27201665.012210496
P100000120219,Angang Steel Co Ltd,2022,BF-BOF,20650.0,620.225491881801,True,12807656.40735919,2.1,26896078.4554543
P100000120219,Angang Steel Co Ltd,2023,BF-BOF,20650.0,628.4855485585821,True,12978226.57773472,2.1,27254275.813242912
P100000120219,Angang Steel Co Ltd,2024,BF-BOF,20650.0,635.355674598231,True,13120094.68045347,2.1,27552198.828952286
P100000120219,Angang Steel Co Ltd,2025,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2026,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2027,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2028,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2029,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2030,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2020,BF-BOF,20650.0,639.2499467291711,True,13200511.399957385,2.1,27721073.93991051
P100000120219,Angang Steel Co Ltd,2021,BF-BOF,20650.0,627.2723397258271,True,12953173.81533833,2.1,27201665.012210496
P100000120219,Angang Steel Co Ltd,2022,BF-BOF,20650.0,620.225491881801,True,12807656.40735919,2.1,26896078.4554543
P100000120219,Angang Steel Co Ltd,2023,BF-BOF,20650.0,628.4855485585821,True,12978226.57773472,2.1,27254275.813242912
P100000120219,Angang Steel Co Ltd,2024,BF-BOF,20650.0,635.355674598231,True,13120094.68045347,2.1,27552198.828952286
P100000120219,Angang Steel Co Ltd,2025,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2026,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2027,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2028,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2029,BF-BOF,20650.0,,True,,2.1,
P100000120219,Angang Steel Co Ltd,2030,BF-BOF,20650.0,,True,,2.1,
P100000120220,Angang Steel Co Ltd Bayuquan branch,2020,BF-BOF,7500.0,639.2499467291711,True,4794374.600468784,2.1,10068186.660984445
P100000120220,Angang Steel Co Ltd Bayuquan branch,2021,BF-BOF,7500.0,627.2723397258271,True,4704542.547943704,2.1,9879539.350681778
P100000120220,Angang Steel Co Ltd Bayuquan branch,2022,BF-BOF,7500.0,620.225491881801,True,4651691.189113507,2.1,9768551.497138366
P100000120220,Angang Steel Co Ltd Bayuquan branch,2023,BF-BOF,7500.0,628.4855485585821,True,4713641.614189366,2.1,9898647.389797669
P100000120220,Angang Steel Co Ltd Bayuquan branch,2024,BF-BOF,7500.0,635.355674598231,True,4765167.559486732,2.1,10006851.874922138
P100000120220,Angang Steel Co Ltd Bayuquan branch,2025,BF-BOF,7500.0,,True,,2.1,
P100000120220,Angang Steel Co Ltd Bayuquan branch,2026,BF-BOF,7500.0,,True,,2.1,
P100000120220,Angang Steel Co Ltd Bayuquan branch,2027,BF-BOF,7500.0,,True,,2.1,
P100000120220,Angang Steel Co Ltd Bayuquan branch,2028,BF-BOF,7500.0,,True,,2.1,
P100000120220,Angang Steel Co Ltd Bayuquan branch,2029,BF-BOF,7500.0,,True,,2.1,
P100000120220,Angang Steel Co Ltd Bayuquan branch,2030,BF-BOF,7500.0,,True,,2.1,
P100000120070,Anhui Changjiang Steel Co Ltd,2020,BF-BOF,2700.0,639.2499467291711,True,1725974.856168762,2.1,3624547.1979544004
P100000120070,Anhui Changjiang Steel Co Ltd,2021,BF-BOF,2700.0,627.2723397258271,True,1693635.3172597333,2.1,3556634.16624544
P100000120070,Anhui Changjiang Steel Co Ltd,2022,BF-BOF,2700.0,620.225491881801,True,1674608.8280808625,2.1,3516678.5389698115
P100000120070,Anhui Changjiang Steel Co Ltd,2023,BF-BOF,2700.0,628.4855485585821,True,1696910.9811081716,2.1,3563513.0603271606
P100000120070,Anhui Changjiang Steel Co Ltd,2024,BF-BOF,2700.0,635.355674598231,True,1715460.3214152236,2.1,3602466.67497197
P100000120070,Anhui Changjiang Steel Co Ltd,2025,BF-BOF,2700.0,,True,,2.1,
P100000120070,Anhui Changjiang Steel Co Ltd,2026,BF-BOF,2700.0,,True,,2.1,
P100000120070,Anhui Changjiang Steel Co Ltd,2027,BF-BOF,2700.0,,True,,2.1,
P100000120070,Anhui Changjiang Steel Co Ltd,2028,BF-BOF,2700.0,,True,,2.1,
P100000120070,Anhui Changjiang Steel Co Ltd,2029,BF-BOF,2700.0,,True,,2.1,
P100000120070,Anhui Changjiang Steel Co Ltd,2030,BF-BOF,2700.0,,True,,2.1,
P100000120071,Anhui Guihang Special Steel Co Ltd,2020,BF-BOF,2700.0,639.2499467291711,True,1725974.856168762,2.1,3624547.1979544004
P100000120071,Anhui Guihang Special Steel Co Ltd,2021,BF-BOF,2700.0,627.2723397258271,True,1693635.3172597333,2.1,3556634.16624544
P100000120071,Anhui Guihang Special Steel Co Ltd,2022,BF-BOF,2700.0,620.225491881801,True,1674608.8280808625,2.1,3516678.5389698115
P100000120071,Anhui Guihang Special Steel Co Ltd,2023,BF-BOF,2700.0,628.4855485585821,True,1696910.9811081716,2.1,3563513.0603271606
P100000120071,Anhui Guihang Special Steel Co Ltd,2024,BF-BOF,2700.0,635.355674598231,True,1715460.3214152236,2.1,3602466.67497197
P100000120071,Anhui Guihang Special Steel Co Ltd,2025,BF-BOF,2700.0,,True,,2.1,
P100000120071,Anhui Guihang Special Steel Co Ltd,2026,BF-BOF,2700.0,,True,,2.1,
P100000120071,Anhui Guihang Special Steel Co Ltd,2027,BF-BOF,2700.0,,True,,2.1,
P100000120071,Anhui Guihang Special Steel Co Ltd,2028,BF-BOF,2700.0,,True,,2.1,
P100000120071,Anhui Guihang Special Steel Co Ltd,2029,BF-BOF,2700.0,,True,,2.1,
P100000120071,Anhui Guihang Special Steel Co Ltd,2030,BF-BOF,2700.0,,True,,2.1,
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2020,EAF,500.0,639.2499467291711,True,319624.97336458554,0.4,127849.98934583423
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2021,EAF,500.0,627.2723397258271,True,313636.16986291355,0.4,125454.46794516542
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2022,EAF,500.0,620.225491881801,True,310112.74594090047,0.4,124045.0983763602
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2023,EAF,500.0,628.4855485585821,True,314242.77427929104,0.4,125697.10971171642
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2024,EAF,500.0,635.355674598231,True,317677.8372991155,0.4,127071.1349196462
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2025,EAF,500.0,,True,,0.4,
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2026,EAF,500.0,,True,,0.4,
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2027,EAF,500.0,,True,,0.4,
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2028,EAF,500.0,,True,,0.4,
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2029,EAF,500.0,,True,,0.4,
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,2030,EAF,500.0,,True,,0.4,
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2020,EAF,500.0,639.2499467291711,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2021,EAF,500.0,627.2723397258271,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2022,EAF,500.0,620.225491881801,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2023,EAF,500.0,628.4855485585821,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2024,EAF,500.0,635.355674598231,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2025,EAF,500.0,,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2026,EAF,500.0,,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2027,EAF,500.0,,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2028,EAF,500.0,,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2029,EAF,500.0,,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2030,EAF,500.0,,False,0.0,0.4,0.0
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2020,EAF,500.0,639.2499467291711,True,319624.97336458554,0.4,127849.98934583423
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2021,EAF,500.0,627.2723397258271,True,313636.16986291355,0.4,125454.46794516542
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2022,EAF,500.0,620.225491881801,True,310112.74594090047,0.4,124045.0983763602
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2023,EAF,500.0,628.4855485585821,True,314242.77427929104,0.4,125697.10971171642
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2024,EAF,500.0,635.355674598231,True,317677.8372991155,0.4,127071.1349196462
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2025,EAF,500.0,,True,,0.4,
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2026,EAF,500.0,,True,,0.4,
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2027,EAF,500.0,,True,,0.4,
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2028,EAF,500.0,,True,,0.4,
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2029,EAF,500.0,,True,,0.4,
P100000120417,Anhui Jingxian Longxin Iron and Steel Co Ltd,2030,EAF,500.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2020,EAF,1000.0,639.2499467291711,True,639249.9467291711,0.4,255699.97869166845
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2021,EAF,1000.0,627.2723397258271,True,627272.3397258271,0.4,250908.93589033085
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2022,EAF,1000.0,620.225491881801,True,620225.4918818009,0.4,248090.1967527204
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2023,EAF,1000.0,628.4855485585821,True,628485.5485585821,0.4,251394.21942343283
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2024,EAF,1000.0,635.355674598231,True,635355.674598231,0.4,254142.2698392924
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2025,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2026,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2027,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2028,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2029,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2030,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2020,EAF,1000.0,639.2499467291711,True,639249.9467291711,0.4,255699.97869166845
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2021,EAF,1000.0,627.2723397258271,True,627272.3397258271,0.4,250908.93589033085
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2022,EAF,1000.0,620.225491881801,True,620225.4918818009,0.4,248090.1967527204
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2023,EAF,1000.0,628.4855485585821,True,628485.5485585821,0.4,251394.21942343283
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2024,EAF,1000.0,635.355674598231,True,635355.674598231,0.4,254142.2698392924
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2025,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2026,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2027,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2028,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2029,EAF,1000.0,,True,,0.4,
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,2030,EAF,1000.0,,True,,0.4,
P100001025923,Anhui Lixin Special Steel Co Ltd,2020,EAF,500.0,639.2499467291711,True,319624.97336458554,0.4,127849.98934583423
P100001025923,Anhui Lixin Special Steel Co Ltd,2021,EAF,500.0,627.2723397258271,True,313636.16986291355,0.4,125454.46794516542
P100001025923,Anhui Lixin Special Steel Co Ltd,2022,EAF,500.0,620.225491881801,True,310112.74594090047,0.4,124045.0983763602
P100001025923,Anhui Lixin Special Steel Co Ltd,2023,EAF,500.0,628.4855485585821,True,314242.77427929104,0.4,125697.10971171642
P100001025923,Anhui Lixin Special Steel Co Ltd,2024,EAF,500.0,635.355674598231,True,317677.8372991155,0.4,127071.1349196462
P100001025923,Anhui Lixin Special Steel Co Ltd,2025,EAF,500.0,,True,,0.4,
P100001025923,Anhui Lixin Special Steel Co Ltd,2026,EAF,500.0,,True,,0.4,
P100001025923,Anhui Lixin Special Steel Co Ltd,2027,EAF,500.0,,True,,0.4,
P100001025923,Anhui Lixin Special Steel Co Ltd,2028,EAF,500.0,,True,,0.4,
P100001025923,Anhui Lixin Special Steel Co Ltd,2029,EAF,500.0,,True,,0.4,
P100001025923,Anhui Lixin Special Steel Co Ltd,2030,EAF,500.0,,True,,0.4,
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2020,BF-BOF,3000.0,639.2499467291711,True,1917749.8401875135,2.1,4027274.6643937784
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2021,BF-BOF,3000.0,627.2723397258271,True,1881817.0191774813,2.1,3951815.740272711
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2022,BF-BOF,3000.0,620.225491881801,True,1860676.475645403,2.1,3907420.5988553464
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2023,BF-BOF,3000.0,628.4855485585821,True,1885456.6456757463,2.1,3959458.9559190674
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2024,BF-BOF,3000.0,635.355674598231,True,1906067.023794693,2.1,4002740.749968855
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2025,BF-BOF,3000.0,,True,,2.1,
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2026,BF-BOF,3000.0,,True,,2.1,
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2027,BF-BOF,3000.0,,True,,2.1,
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2028,BF-BOF,3000.0,,True,,2.1,
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2029,BF-BOF,3000.0,,True,,2.1,
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,2030,BF-BOF,3000.0,,True,,2.1,
P100000120231,Anshan Baode Iron and Steel Co Ltd,2020,BF-BOF,1800.0,639.2499467291711,True,1150649.904112508,2.1,2416364.798636267
P100000120231,Anshan Baode Iron and Steel Co Ltd,2021,BF-BOF,1800.0,627.2723397258271,True,1129090.2115064887,2.1,2371089.4441636265
P100000120231,Anshan Baode Iron and Steel Co Ltd,2022,BF-BOF,1800.0,620.225491881801,True,1116405.8853872418,2.1,2344452.359313208
P100000120231,Anshan Baode Iron and Steel Co Ltd,2023,BF-BOF,1800.0,628.4855485585821,True,1131273.9874054478,2.1,2375675.3735514404
P100000120231,Anshan Baode Iron and Steel Co Ltd,2024,BF-BOF,1800.0,635.355674598231,True,1143640.2142768158,2.1,2401644.449981313
P100000120231,Anshan Baode Iron and Steel Co Ltd,2025,BF-BOF,1800.0,,True,,2.1,
P100000120231,Anshan Baode Iron and Steel Co Ltd,2026,BF-BOF,1800.0,,True,,2.1,
P100000120231,Anshan Baode Iron and Steel Co Ltd,2027,BF-BOF,1800.0,,True,,2.1,
P100000120231,Anshan Baode Iron and Steel Co Ltd,2028,BF-BOF,1800.0,,True,,2.1,
P100000120231,Anshan Baode Iron and Steel Co Ltd,2029,BF-BOF,1800.0,,True,,2.1,
P100000120231,Anshan Baode Iron and Steel Co Ltd,2030,BF-BOF,1800.0,,True,,2.1,
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2020,BF-BOF,2100.0,639.2499467291711,True,1342424.8881312595,2.1,2819092.265075645
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2021,BF-BOF,2100.0,627.2723397258271,True,1317271.913424237,2.1,2766271.0181908975
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2022,BF-BOF,2100.0,620.225491881801,True,1302473.532951782,2.1,2735194.419198742
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2023,BF-BOF,2100.0,628.4855485585821,True,1319819.6519730224,2.1,2771621.269143347
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2024,BF-BOF,2100.0,635.355674598231,True,1334246.916656285,2.1,2801918.5249781986
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2025,BF-BOF,2100.0,,True,,2.1,
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2026,BF-BOF,2100.0,,True,,2.1,
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2027,BF-BOF,2100.0,,True,,2.1,
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2028,BF-BOF,2100.0,,True,,2.1,
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2029,BF-BOF,2100.0,,True,,2.1,
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,2030,BF-BOF,2100.0,,True,,2.1,
P100000120170,Anyang Huixin Special Steel Co Ltd,2020,BF-BOF,1200.0,639.2499467291711,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2021,BF-BOF,1200.0,627.2723397258271,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2022,BF-BOF,1200.0,620.225491881801,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2023,BF-BOF,1200.0,628.4855485585821,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2024,BF-BOF,1200.0,635.355674598231,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2025,BF-BOF,1200.0,,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2026,BF-BOF,1200.0,,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2027,BF-BOF,1200.0,,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2028,BF-BOF,1200.0,,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2029,BF-BOF,1200.0,,False,0.0,2.1,0.0
P100000120170,Anyang Huixin Special Steel Co Ltd,2030,BF-BOF,1200.0,,False,0.0,2.1,0.0
P100000120160,Anyang Iron and Steel Co Ltd,2020,BF-BOF,5950.0,639.2499467291711,True,3803537.183038568,2.1,7987428.084380994
P100000120160,Anyang Iron and Steel Co Ltd,2021,BF-BOF,5950.0,627.2723397258271,True,3732270.4213686716,2.1,7837767.884874211
P100000120160,Anyang Iron and Steel Co Ltd,2022,BF-BOF,5950.0,620.225491881801,True,3690341.676696716,2.1,7749717.521063103
P100000120160,Anyang Iron and Steel Co Ltd,2023,BF-BOF,5950.0,628.4855485585821,True,3739489.0139235635,2.1,7852926.929239484
P100000120160,Anyang Iron and Steel Co Ltd,2024,BF-BOF,5950.0,635.355674598231,True,3780366.263859474,2.1,7938769.154104896
P100000120160,Anyang Iron and Steel Co Ltd,2025,BF-BOF,5950.0,,True,,2.1,
P100000120160,Anyang Iron and Steel Co Ltd,2026,BF-BOF,5950.0,,True,,2.1,
P100000120160,Anyang Iron and Steel Co Ltd,2027,BF-BOF,5950.0,,True,,2.1,
P100000120160,Anyang Iron and Steel Co Ltd,2028,BF-BOF,5950.0,,True,,2.1,
